id,ir,red,time
99,"[82782, 128342, 129828, 129846, 129874, 129885, 129909, 129926, 129885, 129813, 129801, 129799, 129803, 129798, 129823, 129842, 129828, 129834, 129861, 129895, 129917, 129912, 129824, 129766, 129764, 129754, 129741, 129732, 129750, 129741, 129739, 129755, 129765, 129780, 129792, 129794, 129752, 129683, 129667, 129645, 129636, 129630, 129647, 129641, 129647, 129651, 129658, 129663, 129674, 129673, 129615, 129550, 129548, 129554, 129563, 129576, 129579, 129570, 129588, 129597, 129594, 129615, 129631, 129598, 129505, 129482, 129479, 129484, 129491, 129495, 129498, 129509, 129511, 129531, 129559, 129574, 129552, 129466, 129442, 129439, 129434, 129431, 129439, 129448, 129451, 129449, 129468, 129469, 129483, 129479, 129397, 129362, 129369, 129357, 129369, 129378, 129391, 129363, 129362, 129362, 129358, 129373, 129387, 129324, 129267, 129273, 129286, 129574, 129272, 129306, 129320, 129321, 129316, 129347, 129365, 129378, 129393, 129374, 129293, 129290, 129290, 129282, 129303, 129323, 129332, 129340, 129356, 129371, 129375, 129385, 129385, 129299, 129247, 129264, 129288, 129294, 129275, 129282, 129300, 129301, 129303, 129322, 129341, 129342, 129316, 129230, 129208, 129242, 129237, 129237, 129236, 129258, 129270, 129246, 129258, 129295, 129313, 129305, 129232, 129212, 129248, 129236, 129239, 129256, 129281, 129264, 129258, 129289, 129317, 129314, 129302, 129228, 129207, 129198, 129159, 129201, 129246, 129245, 129208, 129237, 129232, 129282, 129294, 129307, 129297, 129221, 129188, 129258, 129194, 129187, 129313, 129216, 129237, 129232, 129215, 129213, 129238, 129250, 129269, 129274, 129262, 129153, 129128, 129152, 129139, 129155, 129162, 129160, 129160, 129165, 129159, 129181, 129202, 129188, 129102, 129087, 129282, 129091, 129105, 129117, 129134, 129138, 129167, 129187, 129210, 129249, 129260, 129170, 129084, 129092, 129105, 129115, 129145, 129168, 129194, 129229, 129272, 129139, 129300, 129351, 129356, 129258, 129246, 129264, 129291, 129358, 129202, 129432, 129498, 129102, 129559, 129647, 129751, 129851, 129921, 129881, 129832, 129832, 129852, 129855, 129903, 129935, 129951, 129084, 129987, 130021, 130047, 130103, 130127, 130053, 129966, 129964, 129971, 129988, 130016, 130048, 130067, 130088, 130122, 130163, 130216, 129432, 130264, 130217, 130118, 130116, 130120, 130138, 130185, 130213, 130228, 130270, 130314, 130362, 130413, 130488, 130464, 130370, 130343, 130344, 130344, 130376, 130415, 130449, 130498, 130523, 129988, 130547, 130580, 130630, 130635, 130517, 130464, 130445, 130453, 130463, 130520, 130118, 130554, 130599, 130630, 130645, 130669, 130716, 130741, 130768, 130674, 130598, 130588, 130594, 130588, 130635, 130665, 130685, 130697, 130737, 130768, 130808, 130847, 130860, 130547, 130761, 130731, 130739, 130635, 130748, 130787, 130839, 130864, 130896, 130938, 130989, 131003, 131037, 131039, 130944, 130868, 130834, 130829, 130823, 130846, 130874, 130588, 130913, 130907, 130932, 130949, 130967, 130986, 130893, 130776, 130763, 130808, 130808, 130760, 130791, 130838, 130856, 130878, 130748, 130897, 130967, 131019, 130864, 131059, 130883, 130752, 130721, 130719, 130744, 130786, 130830, 130851, 130864, 130878, 130823, 130924, 130846, 130956, 130997, 130913, 130913, 130913, 130975, 130907, 130907, 130869, 130932, 130932, 130932, 130815, 130949, 130949, 130949, 130949, 130949, 130825, 130967, 130967, 130967, 130967, 130810, 130986, 130986, 130986, 130851, 130893, 130893, 130893, 130893, 130893, 130873, 130776, 130776, 130776, 130776, 130776, 130776, 130895, 130763, 130763, 130763, 130763, 130900, 130808, 130808, 130931, 130760, 130760, 130760, 130791, 130791, 130791, 130791, 130791, 130791, 130791, 131017, 130838, 130838, 130838, 131064, 130856, 130856, 130856, 130856, 131019, 130878, 130916, 130897, 130897, 130840, 130967, 130967, 130820, 131019, 131019, 130828, 131059, 131059, 130868, 130883, 130867, 130752, 130752, 130752, 130875, 130721, 130721, 130895, 130719, 130719, 130719, 130719, 130973, 130744, 130744, 130744, 130744, 131039, 130786, 130786, 130786, 130786, 131038, 130830, 130830, 130830, 130830, 131082, 130851, 130851, 130851, 130921, 130864, 130878, 130878, 130842, 130924, 130924, 130848, 130956, 130956, 130956, 130816, 130997, 130997, 130997, 130997, 130888, 130947, 130869, 130869, 130869, 130940, 130815, 130815, 130815, 130957, 130825, 130825, 130825, 130825, 131019, 130810, 130810, 130810, 131033, 130851, 130851, 131085, 130873, 130873, 130873, 131084, 130895, 130895, 130939, 130900, 130815, 130931, 130931, 130937, 130937, 130937, 131017, 131017, 131017, 131017, 130843, 131064, 131064, 131064, 131064, 130865, 131019, 131019, 130843, 130916, 130916, 130916, 130916, 130881, 130840, 130840, 130840, 130904, 130820, 130820, 130820, 130943, 130828, 130828, 130828, 130828, 130828, 130964, 130868, 130868, 130868, 131056, 130867, 130867, 130867, 131072, 130875, 130875, 130912, 130895, 130895, 130895, 130895, 130895, 130814, 130802, 131039, 130796, 131038, 131038, 131038, 131038, 131038, 130833, 131082, 131082, 131082, 131082, 130854, 130921, 130871, 130864, 130864, 130864, 130864, 130864, 130838, 130842, 130842, 130842, 130842, 130842, 130917, 130848, 130970, 130816, 130816, 130816, 130816, 130888, 130888, 130888, 130947, 130947, 130947, 130989, 130940, 130940, 130940, 130863, 130957, 130957, 130957, 130957, 130957, 130824, 131019, 131019, 131019, 130783, 131033, 131033, 131033, 131033, 130819, 131085, 131085, 131085, 130805, 131084, 131084, 131084, 130939, 130939, 130877, 130815, 130815, 130815, 130900, 130831, 130831, 130831, 130831, 130947, 130937, 130937, 130937, 130937, 130843, 130843, 131022, 130865, 130865, 130865, 130865, 131042, 130843, 130843, 130843, 130964, 130881, 130881, 130881, 130881, 130881, 130846, 130904, 130904, 130796, 130943, 130783, 130964, 130964, 130964, 130964, 130964, 130793, 131056, 131056, 131056, 131056, 131056, 131056, 130786, 131072, 131072, 131072, 131072, 131072, 130837, 130912, 130912, 130912, 130912, 130837, 130814, 130814, 130814, 130871, 130802, 130802, 130802, 130883, 130796, 130796, 130796, 130796, 130796, 130943, 130833, 130942, 130854, 130854, 130854, 130950, 130871, 130871, 130871, 130894, 130838, 130838, 130838, 130838, 130764, 130917, 130917, 130917, 130743, 130970, 130970, 130970, 130970, 130729, 130816, 130816, 130816, 130816, 130731, 131016, 131016, 131016, 131016, 130742, 130989, 130989, 130989, 130989, 130989, 130759, 130863, 130863, 130863, 130776, 130824, 130824, 130797, 130783, 130783, 130851, 130819, 130819, 130819, 130819, 130863, 130805, 130805, 130805, 130805, 130805, 130943, 130839, 130839, 130839, 130839, 130839, 130839, 130958, 130877, 130877, 130877, 130877, 130877, 130877, 130964, 130900, 130900, 130900, 130900, 130900, 130900, 130853, 130947, 130947, 130947, 130947, 130947, 130751, 130966, 130966, 130966, 130966, 130966, 130966, 130966, 130751, 131022, 131022, 131022, 130736, 131042, 131042, 131042, 131042, 131042, 131042, 130749, 130964, 130964, 130964, 130964, 130964, 130964, 130799, 130846, 130846, 130846, 130846, 130846, 130846, 130846, 130846, 130846, 130742, 130796, 130796, 130796, 130796, 130796, 130792, 130783, 130783, 130783, 130791, 130793, 130793, 130793, 130793, 130793, 130793, 130816, 130786, 130786, 130786, 130831, 130837, 130837, 130837, 130837, 130837, 130837, 130837, 130857, 130837, 130837, 130837, 130837, 130837, 130939, 130871, 130871, 130871, 130871, 130871, 130871, 130885, 130883, 130883, 130883, 130883, 130719, 130943, 130943, 130943, 130698, 130942, 130942, 130942, 130942, 130942, 130942, 130695, 130950, 130950, 130950, 130950, 130950, 130950, 130950, 130685, 130894, 130894, 130894, 130894, 130741, 130764, 130764, 130764, 130764, 130764, 130763, 130743, 130743, 130743, 130743, 130768, 130729, 130729, 130729, 130729, 130729, 130729, 130734, 130731, 130731, 130814, 130742, 130742, 130742, 130742, 130838, 130759, 130759, 130759, 130759, 130759, 130913, 130776, 130776, 130776, 130925, 130797, 130797, 130797, 130797, 130797, 130797, 130860, 130851, 130851, 130851, 130851]","[82781, 137398, 142924, 142977, 143021, 143069, 143132, 143171, 143095, 142937, 142919, 142931, 142929, 142976, 143029, 143046, 143055, 143105, 143148, 143210, 143252, 143278, 143109, 142975, 142968, 142957, 142946, 142965, 142991, 143005, 143043, 143059, 143107, 143142, 143187, 143212, 143137, 142941, 142919, 142898, 142890, 142908, 142950, 142960, 142973, 143008, 143047, 143078, 143110, 143144, 143010, 142858, 142869, 142880, 142898, 142943, 142955, 142978, 143018, 143039, 143077, 143131, 143173, 143112, 142902, 142877, 142879, 142878, 142922, 142952, 142970, 142989, 143028, 143071, 143122, 143172, 143153, 142944, 142878, 142901, 142892, 142898, 142930, 142973, 142986, 143003, 143047, 143071, 143125, 143134, 142957, 142837, 142861, 142866, 142871, 142932, 142945, 142938, 142947, 142978, 143011, 143051, 143106, 142961, 142817, 142815, 142838, 143172, 142869, 142914, 142947, 142949, 142964, 143012, 143062, 143106, 143150, 143085, 142889, 142857, 142870, 142852, 142896, 142950, 142970, 142979, 143024, 143074, 143101, 143135, 143141, 142933, 142839, 142852, 142887, 142902, 142918, 142940, 142963, 142990, 143016, 143036, 143107, 143110, 142964, 142919, 142813, 142858, 142878, 142882, 142917, 142946, 142957, 142973, 142994, 143064, 143123, 143127, 142936, 142852, 142880, 142881, 142896, 142953, 142985, 142992, 143001, 143059, 143113, 143140, 143134, 142941, 142836, 142837, 142804, 142838, 142906, 142917, 142813, 142907, 142939, 142991, 143032, 143064, 143044, 142835, 142717, 142994, 142704, 142704, 143123, 142724, 142748, 142936, 142749, 142749, 142783, 142806, 142831, 142886, 142837, 142578, 142481, 142479, 142442, 142462, 142488, 142483, 142485, 142509, 142535, 142561, 142630, 142568, 142322, 142233, 142991, 142216, 142198, 142226, 142250, 142250, 142283, 142322, 142366, 142426, 142459, 142239, 141998, 141935, 141917, 141908, 141953, 141969, 142001, 142044, 142097, 142442, 142166, 142245, 142210, 141931, 141785, 141747, 141722, 141786, 142630, 141893, 141930, 142322, 142012, 142099, 142219, 142364, 142485, 142348, 142112, 142061, 142023, 142020, 142092, 142134, 142173, 141998, 142221, 142280, 142359, 142444, 142515, 142321, 142043, 141965, 141925, 141923, 141983, 142025, 142052, 142117, 142180, 142273, 142357, 141893, 142458, 142336, 142047, 141951, 141914, 141905, 141979, 142043, 142069, 142152, 142227, 142313, 142424, 142534, 142475, 142179, 142044, 142001, 141976, 142012, 142089, 142144, 142216, 142269, 141923, 142347, 142424, 142524, 142529, 142240, 142029, 141972, 141930, 141933, 142022, 142047, 142100, 142154, 142228, 142287, 142361, 142454, 142553, 142598, 142364, 142107, 142037, 142002, 141999, 142079, 142140, 142179, 142222, 142291, 142387, 142489, 142578, 142608, 142347, 142338, 142188, 142158, 142529, 142164, 142223, 142312, 142365, 142410, 142494, 142592, 142665, 142748, 142791, 142563, 142295, 142185, 142144, 142133, 142188, 142236, 142037, 142280, 142324, 142391, 142447, 142517, 142592, 142376, 142048, 141932, 142489, 142489, 141877, 141945, 142022, 142060, 142126, 142164, 142213, 142311, 142430, 142365, 142516, 142399, 142040, 141886, 141864, 141863, 141934, 142020, 142073, 142106, 142177, 142133, 142274, 142188, 142364, 142473, 142280, 142280, 142280, 142434, 142324, 142324, 142109, 142391, 142391, 142391, 141917, 142447, 142447, 142447, 142447, 142447, 141889, 142517, 142517, 142517, 142517, 141901, 142592, 142592, 142592, 141945, 142376, 142376, 142376, 142376, 142376, 142031, 142048, 142048, 142048, 142048, 142048, 142048, 142036, 141932, 141932, 141932, 141932, 142113, 142489, 142489, 142199, 141877, 141877, 141877, 141945, 141945, 141945, 141945, 141945, 141945, 141945, 142375, 142022, 142022, 142022, 142487, 142060, 142060, 142060, 142060, 142409, 142126, 142026, 142213, 142213, 141835, 142311, 142311, 141800, 142430, 142430, 141760, 142516, 142516, 141828, 142399, 141890, 142040, 142040, 142040, 141929, 141886, 141886, 141968, 141864, 141864, 141864, 141864, 141977, 141863, 141863, 141863, 141863, 142155, 141934, 141934, 141934, 141934, 142247, 142020, 142020, 142020, 142020, 142308, 142073, 142073, 142073, 142091, 141743, 142177, 142177, 141610, 142274, 142274, 141535, 142364, 142364, 142364, 141561, 142473, 142473, 142473, 142473, 141612, 142434, 142109, 142109, 142109, 141743, 141917, 141917, 141917, 141832, 141889, 141889, 141889, 141889, 141908, 141901, 141901, 141901, 141977, 141945, 141945, 142086, 142031, 142031, 142031, 142071, 142036, 142036, 141735, 142113, 141425, 142199, 142199, 142249, 142249, 142249, 142375, 142375, 142375, 142375, 141313, 142487, 142487, 142487, 142487, 141405, 142409, 142409, 141437, 142026, 142026, 142026, 142026, 142026, 141835, 141835, 141835, 141567, 141800, 141800, 141800, 141648, 141760, 141760, 141760, 141760, 141760, 141785, 141828, 141828, 141828, 141897, 141890, 141890, 141890, 141890, 141929, 141929, 141467, 141968, 141968, 141968, 141968, 141968, 141170, 141152, 142155, 141130, 142247, 142247, 142247, 142247, 142247, 141176, 142308, 142308, 142308, 142308, 141238, 142091, 141334, 141743, 141743, 141743, 141743, 141743, 141399, 141610, 141610, 141610, 141610, 141610, 141451, 141535, 141540, 141561, 141561, 141561, 141561, 141612, 141612, 141612, 141667, 141667, 141667, 141660, 141743, 141743, 141743, 141384, 141832, 141832, 141832, 141832, 141832, 141169, 141908, 141908, 141908, 141101, 141977, 141977, 141977, 141977, 141092, 142086, 142086, 142086, 141227, 142071, 142071, 142071, 141735, 141735, 141384, 141425, 141425, 141425, 141460, 141293, 141293, 141293, 141293, 141547, 142249, 142249, 142249, 142249, 141313, 141313, 141796, 141405, 141405, 141405, 141405, 141903, 141437, 141437, 141437, 141719, 141497, 141497, 141497, 141497, 141497, 141343, 141567, 141567, 141167, 141648, 141179, 141785, 141785, 141785, 141785, 141785, 141149, 141897, 141897, 141897, 141897, 141897, 141897, 141256, 141890, 141890, 141890, 141890, 141890, 141296, 141467, 141467, 141467, 141467, 141328, 141170, 141170, 141170, 141454, 141152, 141152, 141152, 141529, 141130, 141130, 141130, 141130, 141130, 141590, 141176, 141721, 141238, 141238, 141238, 141809, 141334, 141334, 141334, 141706, 141399, 141399, 141399, 141399, 141296, 141451, 141451, 141451, 141217, 141540, 141540, 141540, 141540, 141188, 141561, 141561, 141561, 141561, 141123, 141786, 141786, 141786, 141786, 141199, 141660, 141660, 141660, 141660, 141660, 141351, 141384, 141384, 141384, 141367, 141169, 141169, 141440, 141101, 141101, 141504, 141092, 141092, 141092, 141092, 141690, 141227, 141227, 141227, 141227, 141227, 141754, 141280, 141280, 141280, 141280, 141280, 141280, 141848, 141384, 141384, 141384, 141384, 141384, 141384, 141938, 141460, 141460, 141460, 141460, 141460, 141460, 141625, 141547, 141547, 141547, 141547, 141547, 141370, 141644, 141644, 141644, 141644, 141644, 141644, 141644, 141320, 141796, 141796, 141796, 141278, 141903, 141903, 141903, 141903, 141903, 141903, 141315, 141719, 141719, 141719, 141719, 141719, 141719, 141389, 141343, 141343, 141343, 141343, 141343, 141343, 141343, 141343, 141343, 141396, 141167, 141167, 141167, 141167, 141167, 141491, 141179, 141179, 141179, 141498, 141149, 141149, 141149, 141149, 141149, 141149, 141604, 141256, 141256, 141256, 141698, 141296, 141296, 141296, 141296, 141296, 141296, 141296, 141784, 141328, 141328, 141328, 141328, 141328, 141908, 141454, 141454, 141454, 141454, 141454, 141454, 141770, 141529, 141529, 141529, 141529, 141411, 141590, 141590, 141590, 141305, 141721, 141721, 141721, 141721, 141721, 141721, 141243, 141809, 141809, 141809, 141809, 141809, 141809, 141809, 141252, 141706, 141706, 141706, 141706, 141364, 141296, 141296, 141296, 141296, 141296, 141436, 141217, 141217, 141217, 141217, 141482, 141188, 141188, 141188, 141188, 141188, 141188, 141514, 141123, 141123, 141604, 141199, 141199, 141199, 141199, 141712, 141351, 141351, 141351, 141351, 141351, 141781, 141367, 141367, 141367, 141861, 141440, 141440, 141440, 141440, 141440, 141440, 141814, 141504, 141504, 141504, 141504]","2023-
-04 11:29:09"
